Mar. 17, 2017   14:46:59
Chronopotentiometry
File: e:\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.024
Anodic Current (A) = 0.024
Init P/N = N
Data Storage Interval (s) = 0.1
High E Limit (V) = 0.4
High E Hold Time (s) = 3
Low E Limit (V) = 0
Low E Hold Time (s) = 3
Cathodic Time (s) = 1000
Anodic Time (s) = 1000
Current Switching Polarity = Potential
Segment = 1000

Time/sec, Potential/V
5.903e+3, 2.577e-1
5.903e+3, 2.523e-1
5.903e+3, 2.467e-1
5.903e+3, 2.411e-1
5.903e+3, 2.354e-1
5.903e+3, 2.296e-1
5.904e+3, 2.239e-1
5.904e+3, 2.181e-1
5.904e+3, 2.124e-1
5.904e+3, 2.067e-1
5.904e+3, 2.011e-1
5.904e+3, 1.958e-1
5.904e+3, 1.906e-1
5.904e+3, 1.857e-1
5.904e+3, 1.810e-1
5.904e+3, 1.765e-1
5.905e+3, 1.723e-1
5.905e+3, 1.683e-1
5.905e+3, 1.645e-1
5.905e+3, 1.611e-1
5.905e+3, 1.579e-1
5.905e+3, 1.550e-1
5.905e+3, 1.523e-1
5.905e+3, 1.499e-1
5.905e+3, 1.476e-1
5.905e+3, 1.454e-1
5.906e+3, 1.433e-1
5.906e+3, 1.413e-1
5.906e+3, 1.394e-1
5.906e+3, 1.376e-1
5.906e+3, 1.358e-1
5.906e+3, 1.340e-1
5.906e+3, 1.323e-1
5.906e+3, 1.307e-1
5.906e+3, 1.292e-1
5.906e+3, 1.277e-1
5.907e+3, 1.264e-1
5.907e+3, 1.251e-1
5.907e+3, 1.238e-1
5.907e+3, 1.226e-1
5.907e+3, 1.215e-1
5.907e+3, 1.203e-1
5.907e+3, 1.192e-1
5.907e+3, 1.181e-1
5.907e+3, 1.170e-1
5.907e+3, 1.158e-1
5.908e+3, 1.144e-1
5.908e+3, 1.130e-1
5.908e+3, 1.114e-1
5.908e+3, 1.097e-1
5.908e+3, 1.076e-1
5.908e+3, 1.052e-1
5.908e+3, 1.022e-1
5.908e+3, 9.835e-2
5.908e+3, 9.301e-2
5.908e+3, 8.537e-2
5.909e+3, 7.499e-2
5.909e+3, 6.301e-2
5.909e+3, 5.089e-2
5.909e+3, 3.952e-2
5.909e+3, 2.918e-2
5.909e+3, 1.985e-2
5.909e+3, 1.139e-2
5.909e+3, 3.636e-3
5.909e+3, 2.071e-1
5.909e+3, 2.091e-1
5.910e+3, 2.093e-1
5.910e+3, 2.097e-1
5.910e+3, 2.103e-1
5.910e+3, 2.110e-1
5.910e+3, 2.117e-1
5.910e+3, 2.124e-1
5.910e+3, 2.131e-1
5.910e+3, 2.138e-1
5.910e+3, 2.145e-1
5.910e+3, 2.151e-1
5.911e+3, 2.158e-1
5.911e+3, 2.164e-1
5.911e+3, 2.170e-1
5.911e+3, 2.176e-1
5.911e+3, 2.183e-1
5.911e+3, 2.189e-1
5.911e+3, 2.195e-1
5.911e+3, 2.201e-1
5.911e+3, 2.207e-1
5.911e+3, 2.214e-1
5.912e+3, 2.220e-1
5.912e+3, 2.226e-1
5.912e+3, 2.233e-1
5.912e+3, 2.239e-1
5.912e+3, 2.245e-1
5.912e+3, 2.252e-1
5.912e+3, 2.258e-1
5.912e+3, 2.265e-1
5.912e+3, 2.271e-1
5.912e+3, 2.278e-1
5.913e+3, 2.285e-1
5.913e+3, 2.292e-1
5.913e+3, 2.299e-1
5.913e+3, 2.306e-1
5.913e+3, 2.313e-1
5.913e+3, 2.320e-1
5.913e+3, 2.327e-1
5.913e+3, 2.335e-1
5.913e+3, 2.342e-1
5.913e+3, 2.350e-1
5.914e+3, 2.358e-1
5.914e+3, 2.366e-1
5.914e+3, 2.375e-1
5.914e+3, 2.384e-1
5.914e+3, 2.392e-1
5.914e+3, 2.401e-1
5.914e+3, 2.410e-1
5.914e+3, 2.420e-1
5.914e+3, 2.429e-1
5.914e+3, 2.439e-1
5.915e+3, 2.450e-1
5.915e+3, 2.461e-1
5.915e+3, 2.472e-1
5.915e+3, 2.483e-1
5.915e+3, 2.495e-1
5.915e+3, 2.508e-1
5.915e+3, 2.521e-1
5.915e+3, 2.535e-1
5.915e+3, 2.550e-1
5.915e+3, 2.565e-1
5.916e+3, 2.581e-1
5.916e+3, 2.598e-1
5.916e+3, 2.617e-1
5.916e+3, 2.636e-1
5.916e+3, 2.657e-1
5.916e+3, 2.679e-1
5.916e+3, 2.703e-1
5.916e+3, 2.729e-1
5.916e+3, 2.755e-1
5.916e+3, 2.784e-1
5.917e+3, 2.816e-1
5.917e+3, 2.850e-1
5.917e+3, 2.885e-1
5.917e+3, 2.922e-1
5.917e+3, 2.961e-1
5.917e+3, 3.001e-1
5.917e+3, 3.043e-1
5.917e+3, 3.085e-1
5.917e+3, 3.129e-1
5.917e+3, 3.175e-1
5.918e+3, 3.221e-1
5.918e+3, 3.269e-1
5.918e+3, 3.318e-1
5.918e+3, 3.370e-1
5.918e+3, 3.424e-1
5.918e+3, 3.483e-1
5.918e+3, 3.545e-1
5.918e+3, 3.611e-1
5.918e+3, 3.682e-1
5.918e+3, 3.755e-1
5.919e+3, 3.831e-1
5.919e+3, 3.909e-1
5.919e+3, 3.988e-1
5.919e+3, 3.693e-1
5.919e+3, 3.525e-1
5.919e+3, 3.390e-1
5.919e+3, 3.273e-1
5.919e+3, 3.169e-1
5.919e+3, 3.078e-1
5.919e+3, 2.998e-1
5.920e+3, 2.927e-1
5.920e+3, 2.861e-1
5.920e+3, 2.800e-1
5.920e+3, 2.743e-1
5.920e+3, 2.687e-1
5.920e+3, 2.632e-1
5.920e+3, 2.577e-1
5.920e+3, 2.523e-1
5.920e+3, 2.467e-1
5.920e+3, 2.411e-1
5.921e+3, 2.354e-1
5.921e+3, 2.296e-1
5.921e+3, 2.238e-1
5.921e+3, 2.181e-1
5.921e+3, 2.124e-1
5.921e+3, 2.067e-1
5.921e+3, 2.011e-1
5.921e+3, 1.958e-1
5.921e+3, 1.906e-1
5.921e+3, 1.857e-1
5.922e+3, 1.810e-1
5.922e+3, 1.765e-1
5.922e+3, 1.722e-1
5.922e+3, 1.683e-1
5.922e+3, 1.645e-1
5.922e+3, 1.611e-1
5.922e+3, 1.579e-1
5.922e+3, 1.550e-1
5.922e+3, 1.523e-1
5.922e+3, 1.499e-1
5.923e+3, 1.476e-1
5.923e+3, 1.454e-1
5.923e+3, 1.433e-1
5.923e+3, 1.413e-1
5.923e+3, 1.394e-1
5.923e+3, 1.376e-1
5.923e+3, 1.358e-1
5.923e+3, 1.340e-1
5.923e+3, 1.323e-1
5.923e+3, 1.307e-1
5.924e+3, 1.292e-1
5.924e+3, 1.277e-1
5.924e+3, 1.264e-1
5.924e+3, 1.251e-1
5.924e+3, 1.238e-1
5.924e+3, 1.226e-1
5.924e+3, 1.215e-1
5.924e+3, 1.203e-1
5.924e+3, 1.192e-1
5.924e+3, 1.181e-1
5.925e+3, 1.170e-1
5.925e+3, 1.157e-1
5.925e+3, 1.144e-1
5.925e+3, 1.130e-1
5.925e+3, 1.114e-1
5.925e+3, 1.096e-1
5.925e+3, 1.075e-1
5.925e+3, 1.051e-1
5.925e+3, 1.020e-1
5.925e+3, 9.808e-2
5.926e+3, 9.260e-2
5.926e+3, 8.474e-2
5.926e+3, 7.415e-2
5.926e+3, 6.208e-2
5.926e+3, 4.995e-2
5.926e+3, 3.862e-2
5.926e+3, 2.833e-2
5.926e+3, 1.903e-2
5.926e+3, 1.059e-2
5.926e+3, 2.868e-3
5.927e+3, 2.072e-1
5.927e+3, 2.092e-1
5.927e+3, 2.094e-1
5.927e+3, 2.098e-1
5.927e+3, 2.104e-1
5.927e+3, 2.111e-1
5.927e+3, 2.118e-1
5.927e+3, 2.125e-1
5.927e+3, 2.132e-1
5.927e+3, 2.139e-1
5.928e+3, 2.146e-1
5.928e+3, 2.152e-1
5.928e+3, 2.159e-1
5.928e+3, 2.165e-1
5.928e+3, 2.171e-1
5.928e+3, 2.177e-1
5.928e+3, 2.184e-1
5.928e+3, 2.190e-1
5.928e+3, 2.196e-1
5.928e+3, 2.202e-1
5.929e+3, 2.208e-1
5.929e+3, 2.215e-1
5.929e+3, 2.221e-1
5.929e+3, 2.227e-1
5.929e+3, 2.234e-1
5.929e+3, 2.240e-1
5.929e+3, 2.246e-1
5.929e+3, 2.253e-1
5.929e+3, 2.259e-1
5.929e+3, 2.266e-1
5.930e+3, 2.272e-1
5.930e+3, 2.279e-1
5.930e+3, 2.286e-1
5.930e+3, 2.293e-1
5.930e+3, 2.299e-1
5.930e+3, 2.307e-1
5.930e+3, 2.314e-1
5.930e+3, 2.321e-1
5.930e+3, 2.328e-1
5.930e+3, 2.336e-1
5.931e+3, 2.343e-1
5.931e+3, 2.351e-1
5.931e+3, 2.359e-1
5.931e+3, 2.367e-1
5.931e+3, 2.376e-1
5.931e+3, 2.385e-1
5.931e+3, 2.393e-1
5.931e+3, 2.402e-1
5.931e+3, 2.411e-1
5.931e+3, 2.421e-1
5.932e+3, 2.430e-1
5.932e+3, 2.440e-1
5.932e+3, 2.451e-1
5.932e+3, 2.462e-1
5.932e+3, 2.473e-1
5.932e+3, 2.484e-1
5.932e+3, 2.496e-1
5.932e+3, 2.509e-1
5.932e+3, 2.522e-1
5.932e+3, 2.536e-1
5.933e+3, 2.551e-1
5.933e+3, 2.566e-1
5.933e+3, 2.582e-1
5.933e+3, 2.600e-1
5.933e+3, 2.618e-1
5.933e+3, 2.638e-1
5.933e+3, 2.659e-1
5.933e+3, 2.681e-1
5.933e+3, 2.705e-1
5.933e+3, 2.731e-1
5.934e+3, 2.757e-1
5.934e+3, 2.786e-1
5.934e+3, 2.818e-1
5.934e+3, 2.852e-1
5.934e+3, 2.887e-1
5.934e+3, 2.925e-1
5.934e+3, 2.963e-1
5.934e+3, 3.004e-1
5.934e+3, 3.045e-1
5.934e+3, 3.088e-1
5.935e+3, 3.132e-1
5.935e+3, 3.178e-1
5.935e+3, 3.224e-1
5.935e+3, 3.272e-1
5.935e+3, 3.321e-1
5.935e+3, 3.373e-1
5.935e+3, 3.428e-1
5.935e+3, 3.487e-1
5.935e+3, 3.549e-1
5.935e+3, 3.616e-1
5.936e+3, 3.687e-1
5.936e+3, 3.760e-1
5.936e+3, 3.837e-1
5.936e+3, 3.915e-1
5.936e+3, 3.993e-1
5.936e+3, 3.693e-1
5.936e+3, 3.525e-1
5.936e+3, 3.390e-1
5.936e+3, 3.273e-1
5.936e+3, 3.169e-1
5.937e+3, 3.078e-1
5.937e+3, 2.998e-1
5.937e+3, 2.927e-1
5.937e+3, 2.861e-1
5.937e+3, 2.800e-1
5.937e+3, 2.743e-1
5.937e+3, 2.687e-1
5.937e+3, 2.632e-1
5.937e+3, 2.577e-1
5.937e+3, 2.523e-1
5.938e+3, 2.467e-1
5.938e+3, 2.411e-1
5.938e+3, 2.354e-1
5.938e+3, 2.296e-1
5.938e+3, 2.238e-1
5.938e+3, 2.180e-1
5.938e+3, 2.123e-1
5.938e+3, 2.067e-1
5.938e+3, 2.011e-1
5.938e+3, 1.958e-1
5.939e+3, 1.906e-1
5.939e+3, 1.857e-1
5.939e+3, 1.810e-1
5.939e+3, 1.765e-1
5.939e+3, 1.722e-1
5.939e+3, 1.683e-1
5.939e+3, 1.645e-1
5.939e+3, 1.611e-1
5.939e+3, 1.579e-1
5.939e+3, 1.550e-1
5.940e+3, 1.523e-1
5.940e+3, 1.499e-1
5.940e+3, 1.476e-1
5.940e+3, 1.454e-1
5.940e+3, 1.433e-1
5.940e+3, 1.413e-1
5.940e+3, 1.394e-1
5.940e+3, 1.376e-1
5.940e+3, 1.358e-1
5.940e+3, 1.340e-1
5.941e+3, 1.324e-1
5.941e+3, 1.307e-1
5.941e+3, 1.292e-1
5.941e+3, 1.277e-1
5.941e+3, 1.264e-1
5.941e+3, 1.251e-1
5.941e+3, 1.238e-1
5.941e+3, 1.227e-1
5.941e+3, 1.215e-1
5.941e+3, 1.203e-1
5.942e+3, 1.192e-1
5.942e+3, 1.181e-1
5.942e+3, 1.170e-1
5.942e+3, 1.157e-1
5.942e+3, 1.144e-1
5.942e+3, 1.129e-1
5.942e+3, 1.113e-1
5.942e+3, 1.095e-1
5.942e+3, 1.075e-1
5.942e+3, 1.050e-1
5.943e+3, 1.019e-1
5.943e+3, 9.780e-2
5.943e+3, 9.217e-2
5.943e+3, 8.407e-2
5.943e+3, 7.330e-2
5.943e+3, 6.112e-2
5.943e+3, 4.901e-2
5.943e+3, 3.774e-2
5.943e+3, 2.751e-2
5.943e+3, 1.825e-2
5.944e+3, 9.871e-3
5.944e+3, 2.185e-3
5.944e+3, 2.073e-1
5.944e+3, 2.092e-1
5.944e+3, 2.095e-1
5.944e+3, 2.099e-1
5.944e+3, 2.105e-1
5.944e+3, 2.111e-1
5.944e+3, 2.118e-1
5.944e+3, 2.126e-1
5.945e+3, 2.133e-1
5.945e+3, 2.140e-1
5.945e+3, 2.147e-1
5.945e+3, 2.153e-1
5.945e+3, 2.160e-1
5.945e+3, 2.166e-1
5.945e+3, 2.172e-1
5.945e+3, 2.178e-1
5.945e+3, 2.185e-1
5.945e+3, 2.191e-1
5.946e+3, 2.197e-1
5.946e+3, 2.203e-1
5.946e+3, 2.209e-1
5.946e+3, 2.216e-1
5.946e+3, 2.222e-1
5.946e+3, 2.228e-1
5.946e+3, 2.234e-1
5.946e+3, 2.241e-1
5.946e+3, 2.247e-1
5.946e+3, 2.254e-1
5.947e+3, 2.260e-1
5.947e+3, 2.266e-1
5.947e+3, 2.273e-1
5.947e+3, 2.280e-1
5.947e+3, 2.287e-1
5.947e+3, 2.293e-1
5.947e+3, 2.300e-1
5.947e+3, 2.307e-1
5.947e+3, 2.315e-1
5.947e+3, 2.322e-1
5.948e+3, 2.329e-1
5.948e+3, 2.337e-1
5.948e+3, 2.344e-1
5.948e+3, 2.352e-1
5.948e+3, 2.360e-1
5.948e+3, 2.368e-1
5.948e+3, 2.377e-1
5.948e+3, 2.385e-1
5.948e+3, 2.394e-1
5.948e+3, 2.403e-1
5.949e+3, 2.412e-1
5.949e+3, 2.422e-1
5.949e+3, 2.431e-1
5.949e+3, 2.441e-1
5.949e+3, 2.452e-1
5.949e+3, 2.462e-1
5.949e+3, 2.473e-1
5.949e+3, 2.485e-1
5.949e+3, 2.497e-1
5.949e+3, 2.510e-1
5.950e+3, 2.523e-1
5.950e+3, 2.537e-1
5.950e+3, 2.552e-1
5.950e+3, 2.567e-1
5.950e+3, 2.583e-1
5.950e+3, 2.601e-1
5.950e+3, 2.619e-1
5.950e+3, 2.639e-1
5.950e+3, 2.660e-1
5.950e+3, 2.682e-1
5.951e+3, 2.706e-1
5.951e+3, 2.732e-1
5.951e+3, 2.759e-1
5.951e+3, 2.788e-1
5.951e+3, 2.820e-1
5.951e+3, 2.854e-1
5.951e+3, 2.889e-1
5.951e+3, 2.927e-1
5.951e+3, 2.965e-1
5.951e+3, 3.006e-1
5.952e+3, 3.047e-1
5.952e+3, 3.090e-1
5.952e+3, 3.134e-1
5.952e+3, 3.180e-1
5.952e+3, 3.226e-1
5.952e+3, 3.274e-1
5.952e+3, 3.324e-1
5.952e+3, 3.375e-1
5.952e+3, 3.431e-1
5.952e+3, 3.489e-1
5.953e+3, 3.552e-1
5.953e+3, 3.618e-1
5.953e+3, 3.689e-1
5.953e+3, 3.763e-1
5.953e+3, 3.840e-1
5.953e+3, 3.918e-1
5.953e+3, 3.996e-1
5.953e+3, 3.693e-1
5.953e+3, 3.525e-1
5.953e+3, 3.390e-1
5.954e+3, 3.273e-1
5.954e+3, 3.169e-1
5.954e+3, 3.078e-1
5.954e+3, 2.998e-1
5.954e+3, 2.927e-1
5.954e+3, 2.861e-1
5.954e+3, 2.800e-1
5.954e+3, 2.743e-1
5.954e+3, 2.687e-1
5.954e+3, 2.632e-1
5.955e+3, 2.577e-1
5.955e+3, 2.523e-1
5.955e+3, 2.467e-1
5.955e+3, 2.411e-1
5.955e+3, 2.353e-1
5.955e+3, 2.296e-1
5.955e+3, 2.238e-1
5.955e+3, 2.180e-1
5.955e+3, 2.123e-1
5.955e+3, 2.066e-1
5.956e+3, 2.011e-1
5.956e+3, 1.957e-1
5.956e+3, 1.906e-1
5.956e+3, 1.856e-1
5.956e+3, 1.809e-1
5.956e+3, 1.765e-1
5.956e+3, 1.722e-1
5.956e+3, 1.682e-1
5.956e+3, 1.645e-1
5.956e+3, 1.611e-1
5.957e+3, 1.579e-1
5.957e+3, 1.550e-1
5.957e+3, 1.523e-1
5.957e+3, 1.499e-1
5.957e+3, 1.476e-1
5.957e+3, 1.454e-1
5.957e+3, 1.433e-1
5.957e+3, 1.413e-1
5.957e+3, 1.394e-1
5.957e+3, 1.376e-1
5.958e+3, 1.358e-1
5.958e+3, 1.340e-1
5.958e+3, 1.324e-1
5.958e+3, 1.307e-1
5.958e+3, 1.292e-1
5.958e+3, 1.278e-1
5.958e+3, 1.264e-1
5.958e+3, 1.251e-1
5.958e+3, 1.238e-1
5.958e+3, 1.226e-1
5.959e+3, 1.215e-1
5.959e+3, 1.203e-1
5.959e+3, 1.192e-1
5.959e+3, 1.180e-1
5.959e+3, 1.169e-1
5.959e+3, 1.157e-1
5.959e+3, 1.143e-1
5.959e+3, 1.129e-1
5.959e+3, 1.113e-1
5.959e+3, 1.095e-1
5.960e+3, 1.074e-1
5.960e+3, 1.048e-1
5.960e+3, 1.017e-1
5.960e+3, 9.756e-2
5.960e+3, 9.178e-2
5.960e+3, 8.351e-2
5.960e+3, 7.256e-2
5.960e+3, 6.033e-2
5.960e+3, 4.822e-2
5.960e+3, 3.698e-2
5.961e+3, 2.680e-2
5.961e+3, 1.759e-2
5.961e+3, 9.226e-3
5.961e+3, 1.558e-3
5.961e+3, 2.074e-1
5.961e+3, 2.093e-1
5.961e+3, 2.095e-1
5.961e+3, 2.100e-1
5.961e+3, 2.106e-1
5.961e+3, 2.112e-1
5.962e+3, 2.119e-1
5.962e+3, 2.126e-1
5.962e+3, 2.134e-1
5.962e+3, 2.141e-1
5.962e+3, 2.148e-1
5.962e+3, 2.154e-1
5.962e+3, 2.161e-1
5.962e+3, 2.167e-1
5.962e+3, 2.173e-1
5.962e+3, 2.179e-1
5.963e+3, 2.185e-1
5.963e+3, 2.192e-1
5.963e+3, 2.198e-1
5.963e+3, 2.204e-1
5.963e+3, 2.210e-1
5.963e+3, 2.216e-1
5.963e+3, 2.223e-1
5.963e+3, 2.229e-1
5.963e+3, 2.235e-1
5.963e+3, 2.241e-1
5.964e+3, 2.248e-1
5.964e+3, 2.254e-1
5.964e+3, 2.261e-1
5.964e+3, 2.267e-1
5.964e+3, 2.274e-1
5.964e+3, 2.280e-1
5.964e+3, 2.287e-1
5.964e+3, 2.294e-1
5.964e+3, 2.301e-1
5.964e+3, 2.308e-1
5.965e+3, 2.315e-1
5.965e+3, 2.323e-1
5.965e+3, 2.330e-1
5.965e+3, 2.337e-1
5.965e+3, 2.345e-1
5.965e+3, 2.353e-1
5.965e+3, 2.360e-1
5.965e+3, 2.369e-1
5.965e+3, 2.378e-1
5.965e+3, 2.386e-1
5.966e+3, 2.395e-1
5.966e+3, 2.404e-1
5.966e+3, 2.413e-1
5.966e+3, 2.422e-1
5.966e+3, 2.432e-1
5.966e+3, 2.442e-1
5.966e+3, 2.452e-1
5.966e+3, 2.463e-1
5.966e+3, 2.474e-1
5.966e+3, 2.486e-1
5.967e+3, 2.498e-1
5.967e+3, 2.511e-1
5.967e+3, 2.524e-1
5.967e+3, 2.538e-1
5.967e+3, 2.552e-1
5.967e+3, 2.568e-1
5.967e+3, 2.584e-1
5.967e+3, 2.602e-1
5.967e+3, 2.620e-1
5.967e+3, 2.640e-1
5.968e+3, 2.661e-1
5.968e+3, 2.683e-1
5.968e+3, 2.708e-1
5.968e+3, 2.734e-1
5.968e+3, 2.760e-1
5.968e+3, 2.789e-1
5.968e+3, 2.821e-1
5.968e+3, 2.855e-1
5.968e+3, 2.891e-1
5.968e+3, 2.928e-1
5.969e+3, 2.967e-1
5.969e+3, 3.007e-1
5.969e+3, 3.049e-1
5.969e+3, 3.092e-1
5.969e+3, 3.136e-1
5.969e+3, 3.182e-1
5.969e+3, 3.228e-1
5.969e+3, 3.276e-1
5.969e+3, 3.326e-1
5.969e+3, 3.378e-1
5.970e+3, 3.433e-1
5.970e+3, 3.492e-1
5.970e+3, 3.555e-1
5.970e+3, 3.622e-1
5.970e+3, 3.693e-1
5.970e+3, 3.767e-1
5.970e+3, 3.844e-1
5.970e+3, 3.922e-1
5.970e+3, 3.692e-1
5.970e+3, 3.525e-1
5.971e+3, 3.390e-1
5.971e+3, 3.272e-1
5.971e+3, 3.169e-1
5.971e+3, 3.078e-1
5.971e+3, 2.998e-1
5.971e+3, 2.926e-1
5.971e+3, 2.861e-1
5.971e+3, 2.800e-1
5.971e+3, 2.743e-1
5.971e+3, 2.687e-1
5.972e+3, 2.632e-1
5.972e+3, 2.577e-1
5.972e+3, 2.522e-1
5.972e+3, 2.467e-1
5.972e+3, 2.411e-1
5.972e+3, 2.353e-1
5.972e+3, 2.295e-1
5.972e+3, 2.238e-1
5.972e+3, 2.180e-1
5.972e+3, 2.122e-1
5.973e+3, 2.066e-1
5.973e+3, 2.010e-1
5.973e+3, 1.957e-1
5.973e+3, 1.905e-1
5.973e+3, 1.856e-1
5.973e+3, 1.809e-1
5.973e+3, 1.764e-1
5.973e+3, 1.722e-1
5.973e+3, 1.682e-1
5.973e+3, 1.645e-1
5.974e+3, 1.611e-1
5.974e+3, 1.579e-1
5.974e+3, 1.550e-1
5.974e+3, 1.523e-1
5.974e+3, 1.499e-1
5.974e+3, 1.476e-1
5.974e+3, 1.454e-1
5.974e+3, 1.433e-1
5.974e+3, 1.414e-1
5.974e+3, 1.394e-1
5.975e+3, 1.376e-1
5.975e+3, 1.358e-1
5.975e+3, 1.341e-1
5.975e+3, 1.324e-1
5.975e+3, 1.307e-1
5.975e+3, 1.292e-1
5.975e+3, 1.278e-1
5.975e+3, 1.264e-1
5.975e+3, 1.251e-1
5.975e+3, 1.239e-1
5.976e+3, 1.227e-1
5.976e+3, 1.215e-1
5.976e+3, 1.203e-1
5.976e+3, 1.192e-1
5.976e+3, 1.181e-1
5.976e+3, 1.170e-1
5.976e+3, 1.157e-1
5.976e+3, 1.143e-1
5.976e+3, 1.129e-1
5.976e+3, 1.112e-1
5.977e+3, 1.094e-1
5.977e+3, 1.072e-1
5.977e+3, 1.047e-1
5.977e+3, 1.014e-1
5.977e+3, 9.713e-2
5.977e+3, 9.109e-2
5.977e+3, 8.246e-2
5.977e+3, 7.124e-2
5.977e+3, 5.890e-2
5.977e+3, 4.681e-2
5.978e+3, 3.566e-2
5.978e+3, 2.556e-2
5.978e+3, 1.645e-2
5.978e+3, 8.163e-3
5.978e+3, 5.686e-4
5.978e+3, 2.075e-1
5.978e+3, 2.094e-1
5.978e+3, 2.096e-1
5.978e+3, 2.101e-1
5.978e+3, 2.107e-1
5.979e+3, 2.113e-1
5.979e+3, 2.120e-1
5.979e+3, 2.127e-1
5.979e+3, 2.134e-1
5.979e+3, 2.141e-1
5.979e+3, 2.148e-1
5.979e+3, 2.155e-1
5.979e+3, 2.161e-1
5.979e+3, 2.168e-1
5.979e+3, 2.174e-1
5.980e+3, 2.180e-1
5.980e+3, 2.186e-1
5.980e+3, 2.192e-1
5.980e+3, 2.199e-1
5.980e+3, 2.205e-1
5.980e+3, 2.211e-1
5.980e+3, 2.217e-1
5.980e+3, 2.224e-1
5.980e+3, 2.230e-1
5.980e+3, 2.236e-1
5.981e+3, 2.242e-1
5.981e+3, 2.249e-1
5.981e+3, 2.255e-1
5.981e+3, 2.261e-1
5.981e+3, 2.268e-1
5.981e+3, 2.275e-1
5.981e+3, 2.281e-1
5.981e+3, 2.288e-1
5.981e+3, 2.295e-1
5.981e+3, 2.302e-1
5.982e+3, 2.309e-1
5.982e+3, 2.316e-1
5.982e+3, 2.323e-1
5.982e+3, 2.331e-1
5.982e+3, 2.338e-1
5.982e+3, 2.346e-1
5.982e+3, 2.354e-1
5.982e+3, 2.361e-1
5.982e+3, 2.370e-1
5.982e+3, 2.378e-1
5.983e+3, 2.387e-1
5.983e+3, 2.396e-1
5.983e+3, 2.405e-1
5.983e+3, 2.414e-1
5.983e+3, 2.423e-1
5.983e+3, 2.433e-1
5.983e+3, 2.443e-1
5.983e+3, 2.453e-1
5.983e+3, 2.464e-1
5.983e+3, 2.475e-1
5.984e+3, 2.487e-1
5.984e+3, 2.499e-1
5.984e+3, 2.512e-1
5.984e+3, 2.525e-1
5.984e+3, 2.539e-1
5.984e+3, 2.553e-1
5.984e+3, 2.569e-1
5.984e+3, 2.585e-1
5.984e+3, 2.602e-1
5.984e+3, 2.621e-1
5.985e+3, 2.641e-1
5.985e+3, 2.662e-1
5.985e+3, 2.684e-1
5.985e+3, 2.708e-1
5.985e+3, 2.734e-1
5.985e+3, 2.761e-1
5.985e+3, 2.790e-1
5.985e+3, 2.822e-1
5.985e+3, 2.856e-1
5.985e+3, 2.891e-1
5.986e+3, 2.929e-1
5.986e+3, 2.967e-1
5.986e+3, 3.008e-1
5.986e+3, 3.050e-1
5.986e+3, 3.093e-1
5.986e+3, 3.136e-1
5.986e+3, 3.182e-1
5.986e+3, 3.229e-1
5.986e+3, 3.276e-1
5.986e+3, 3.326e-1
5.987e+3, 3.378e-1
5.987e+3, 3.433e-1
5.987e+3, 3.492e-1
5.987e+3, 3.555e-1
5.987e+3, 3.622e-1
5.987e+3, 3.693e-1
5.987e+3, 3.767e-1
5.987e+3, 3.844e-1
5.987e+3, 3.922e-1
5.987e+3, 3.693e-1
5.988e+3, 3.525e-1
5.988e+3, 3.390e-1
5.988e+3, 3.272e-1
5.988e+3, 3.169e-1
5.988e+3, 3.078e-1
5.988e+3, 2.998e-1
5.988e+3, 2.927e-1
5.988e+3, 2.861e-1
5.988e+3, 2.800e-1
5.988e+3, 2.743e-1
5.989e+3, 2.687e-1
5.989e+3, 2.632e-1
5.989e+3, 2.577e-1
5.989e+3, 2.522e-1
5.989e+3, 2.467e-1
5.989e+3, 2.411e-1
5.989e+3, 2.353e-1
5.989e+3, 2.295e-1
5.989e+3, 2.237e-1
5.989e+3, 2.180e-1
5.990e+3, 2.122e-1
5.990e+3, 2.066e-1
5.990e+3, 2.010e-1
5.990e+3, 1.957e-1
5.990e+3, 1.905e-1
5.990e+3, 1.856e-1
5.990e+3, 1.809e-1
5.990e+3, 1.764e-1
5.990e+3, 1.722e-1
5.990e+3, 1.682e-1
5.991e+3, 1.645e-1
5.991e+3, 1.611e-1
5.991e+3, 1.579e-1
5.991e+3, 1.550e-1
5.991e+3, 1.523e-1
5.991e+3, 1.499e-1
5.991e+3, 1.476e-1
5.991e+3, 1.454e-1
5.991e+3, 1.433e-1
5.991e+3, 1.414e-1
5.992e+3, 1.394e-1
5.992e+3, 1.376e-1
5.992e+3, 1.358e-1
5.992e+3, 1.341e-1
5.992e+3, 1.324e-1
5.992e+3, 1.307e-1
5.992e+3, 1.292e-1
5.992e+3, 1.278e-1
5.992e+3, 1.264e-1
5.992e+3, 1.251e-1
5.993e+3, 1.239e-1
5.993e+3, 1.227e-1
5.993e+3, 1.215e-1
5.993e+3, 1.203e-1
5.993e+3, 1.192e-1
5.993e+3, 1.180e-1
5.993e+3, 1.169e-1
5.993e+3, 1.157e-1
5.993e+3, 1.143e-1
5.993e+3, 1.128e-1
5.994e+3, 1.111e-1
5.994e+3, 1.093e-1
5.994e+3, 1.071e-1
5.994e+3, 1.045e-1
5.994e+3, 1.011e-1
5.994e+3, 9.671e-2
5.994e+3, 9.043e-2
5.994e+3, 8.151e-2
5.994e+3, 7.004e-2
5.994e+3, 5.763e-2
5.995e+3, 4.555e-2
